-70.457075,-23.093094,-20.000000
-70.457459,-23.092655,-20.000000
-70.454196,-23.092757,-20.000000
-70.454285,-23.093335,-20.000000
-70.454116,-23.092771,-20.000000
-70.454196,-23.092757,-20.000000
-70.425219,-23.679044,-20.000000
-70.424902,-23.678964,-20.000000
-70.425219,-23.679044,-20.000000
-70.413861,-23.674521,-5.000000
-70.413564,-23.673702,-5.000000
-70.413254,-23.672917,-5.000000
-70.413055,-23.672089,-5.000000
-70.412848,-23.671254,-5.000000
-70.412574,-23.670455,-5.000000
-70.412093,-23.669736,-5.000000
-70.411327,-23.669258,-5.000000
-70.410514,-23.668887,-5.000000
-70.409701,-23.668513,-5.000000
-70.408924,-23.668059,-5.000000
-70.408072,-23.667775,-5.000000
-70.407428,-23.667233,-5.000000
-70.407327,-23.666370,-5.000000
-70.407120,-23.665547,-5.000000
-70.406615,-23.664837,-5.000000
-70.405907,-23.664235,-5.000000
-70.405283,-23.663604,-5.000000
-70.405044,-23.662792,-5.000000
-70.404963,-23.661920,-5.000000
-70.404960,-23.661027,-5.000000
-70.405172,-23.660205,-5.000000
-70.405389,-23.659397,-5.000000
-70.404597,-23.659079,-5.000000
-70.404420,-23.658243,-5.000000
-70.404393,-23.657349,-5.000000
-70.404471,-23.656481,-5.000000
-70.404673,-23.655640,-5.000000
-70.404954,-23.654845,-5.000000
-70.405289,-23.654285,-5.000000
-70.418659,-23.680061,-10.000000
-70.417965,-23.679589,-10.000000
-70.417149,-23.679226,-10.000000
-70.416597,-23.678517,-10.000000
-70.416236,-23.677735,-10.000000
-70.416555,-23.676953,-10.000000
-70.416266,-23.676268,-10.000000
-70.415718,-23.675638,-10.000000
-70.415592,-23.674782,-10.000000
-70.415251,-23.674011,-10.000000
-70.414921,-23.673233,-10.000000
-70.414517,-23.672485,-10.000000
-70.413901,-23.671818,-10.000000
-70.413548,-23.671033,-10.000000
-70.413329,-23.670214,-10.000000
-70.412663,-23.669592,-10.000000
-70.412243,-23.668850,-10.000000
-70.411832,-23.668104,-10.000000
-70.411314,-23.667398,-10.000000
-70.410843,-23.666677,-10.000000
-70.410161,-23.666080,-10.000000
-70.409320,-23.665771,-10.000000
-70.408379,-23.665686,-10.000000
-70.407501,-23.665462,-10.000000
-70.407098,-23.664713,-10.000000
-70.406691,-23.663966,-10.000000
-70.406419,-23.663167,-10.000000
-70.406163,-23.662362,-10.000000
-70.405896,-23.661560,-10.000000
-70.405735,-23.660718,-10.000000
-70.405689,-23.659843,-10.000000
-70.405567,-23.658989,-10.000000
-70.405331,-23.658176,-10.000000
-70.405030,-23.657388,-10.000000
-70.404939,-23.656531,-10.000000
-70.405155,-23.655697,-10.000000
-70.405559,-23.654932,-10.000000
-70.406043,-23.654168,-10.000000
-70.406383,-23.653800,-10.000000
-70.433454,-23.680061,-50.000000
-70.433071,-23.679304,-50.000000
-70.432552,-23.678591,-50.000000
-70.431918,-23.677929,-50.000000
-70.431205,-23.677331,-50.000000
-70.430446,-23.676838,-50.000000
-70.429653,-23.676420,-50.000000
-70.428857,-23.676008,-50.000000
-70.428151,-23.675429,-50.000000
-70.427660,-23.674714,-50.000000
-70.427315,-23.673944,-50.000000
-70.426942,-23.673184,-50.000000
-70.426511,-23.672446,-50.000000
-70.426056,-23.671716,-50.000000
-70.425532,-23.671013,-50.000000
-70.424943,-23.670337,-50.000000
-70.424277,-23.669693,-50.000000
-70.423595,-23.669044,-50.000000
-70.422946,-23.668390,-50.000000
-70.422324,-23.667725,-50.000000
-70.421700,-23.667061,-50.000000
-70.421057,-23.666403,-50.000000
-70.420401,-23.665745,-50.000000
-70.419722,-23.665105,-50.000000
-70.419010,-23.664507,-50.000000
-70.418302,-23.663905,-50.000000
-70.417589,-23.663310,-50.000000
-70.416938,-23.662668,-50.000000
-70.416459,-23.661948,-50.000000
-70.416008,-23.661154,-50.000000
-70.415588,-23.660386,-50.000000
-70.415170,-23.659643,-50.000000
-70.414705,-23.658919,-50.000000
-70.414201,-23.658209,-50.000000
-70.413718,-23.657489,-50.000000
-70.413267,-23.656760,-50.000000
-70.412846,-23.656018,-50.000000
-70.412497,-23.655228,-50.000000
-70.412333,-23.654388,-50.000000
-70.412288,-23.653512,-50.000000
-70.412251,-23.652623,-50.000000
-70.412239,-23.651738,-50.000000
-70.412296,-23.650858,-50.000000
-70.412429,-23.650007,-50.000000
-70.412694,-23.649206,-50.000000
-70.413054,-23.648440,-50.000000
-70.413392,-23.647666,-50.000000
-70.413569,-23.646831,-50.000000
-70.413601,-23.645949,-50.000000
-70.413133,-23.645245,-50.000000
-70.412521,-23.644579,-50.000000
-70.412094,-23.643840,-50.000000
-70.411733,-23.643075,-50.000000
-70.411359,-23.642314,-50.000000
-70.411456,-23.641461,-50.000000
-70.411565,-23.640601,-50.000000
-70.411519,-23.639724,-50.000000
-70.411046,-23.638997,-50.000000
-70.411084,-23.638196,-50.000000
-70.411396,-23.637416,-50.000000
-70.411095,-23.636655,-50.000000
-70.410414,-23.636045,-50.000000
-70.410007,-23.635299,-50.000000
-70.409731,-23.634501,-50.000000
-70.409456,-23.633702,-50.000000
-70.409181,-23.632905,-50.000000
-70.408901,-23.632117,-50.000000
-70.408378,-23.631415,-50.000000
-70.407967,-23.630669,-50.000000
-70.407695,-23.629871,-50.000000
-70.407473,-23.629053,-50.000000
-70.407266,-23.628229,-50.000000
-70.407111,-23.627385,-50.000000
-70.407109,-23.626501,-50.000000
-70.407117,-23.625609,-50.000000
-70.406983,-23.624757,-50.000000
-70.406329,-23.624153,-50.000000
-70.406082,-23.623344,-50.000000
-70.406034,-23.622454,-50.000000
-70.405997,-23.621565,-50.000000
-70.405965,-23.620678,-50.000000
-70.405938,-23.619789,-50.000000
-70.405886,-23.618908,-50.000000
-70.405839,-23.618030,-50.000000
-70.405769,-23.617157,-50.000000
-70.405570,-23.616330,-50.000000
-70.405395,-23.615493,-50.000000
-70.405306,-23.614635,-50.000000
